asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,trail_active,trail_peak,trail_stop,exit_ts,exit_price,outcome,pnl_usd,fold
AVAX,2025-03-03 00:00:00+00:00,24.55,1.0,26.801989947611283,23.68332076336435,23020.99129602087,3.0,0.9403607845306396,0.9403607845306396,False,2.6,2025-03-08 04:00:00+00:00,False,,,2025-03-03 08:00:00+00:00,23.68332076336435,sl,-842.6285173215414,3
AVAX,2025-03-03 08:00:00+00:00,23.5,1.0,25.97548611443471,22.547308173717145,0.0,0.0,0.7184190154075623,0.7184190154075623,False,2.6,2025-03-08 12:00:00+00:00,True,24.0,23.72472,2025-03-03 12:00:00+00:00,23.72472,trailing_sl_hit,0.0,3
AVAX,2025-03-03 12:00:00+00:00,23.24,1.0,25.804884581164078,22.25290313785826,15045.985692212993,2.0,0.890627384185791,0.890627384185791,False,2.6,2025-03-08 16:00:00+00:00,False,,,2025-03-03 16:00:00+00:00,22.25290313785826,sl,-658.6236912369214,3
OP,2025-03-03 16:00:00+00:00,0.994,-1.0,0.7327920000000001,1.0261075714285715,14716.673846594533,2.0,0.8539860844612122,0.8539860844612122,False,8.14,2025-03-08 20:00:00+00:00,True,0.961,0.9720226700000001,2025-03-03 20:00:00+00:00,0.9720226700000001,trailing_sl_hit,306.25383469256195,3
AVAX,2025-03-03 20:00:00+00:00,20.95,1.0,23.96400544973306,19.7900587910434,14869.800763940813,2.0,0.909858226776123,0.909858226776123,False,2.6,2025-03-09 00:00:00+00:00,False,,,2025-03-04 00:00:00+00:00,20.96,mss_invalidation,-12.232984065226571,3
ATOM,2025-03-03 20:00:00+00:00,4.226,1.0,4.733229871943071,4.030792379876866,14869.800763940813,2.0,0.852300226688385,0.852300226688385,False,2.6,2025-03-09 00:00:00+00:00,False,,,2025-03-04 00:00:00+00:00,4.226,mss_invalidation,-19.330740993123058,3
OP,2025-03-04 00:00:00+00:00,0.955,-1.0,0.66042,0.9912096428571429,7427.009450705819,1.0,0.8346548080444336,0.8346548080444336,False,8.14,2025-03-09 04:00:00+00:00,True,0.91,0.9204377000000001,2025-03-04 12:00:00+00:00,0.9204377000000001,trailing_sl_hit,259.13497016238443,3
LINK,2025-03-04 12:00:00+00:00,13.83,1.0,16.47576890820494,12.811774772081177,7491.793193246415,1.0,0.8308047652244568,0.8308047652244568,False,2.6,2025-03-09 16:00:00+00:00,True,15.36,15.1838208,2025-03-04 20:00:00+00:00,15.1838208,trailing_sl_hit,723.6334421181515,3
ATOM,2025-03-04 16:00:00+00:00,4.201,1.0,4.841901865052701,3.9543486595926325,7491.793193246415,1.0,0.8161345720291138,0.8161345720291138,False,2.6,2025-03-09 20:00:00+00:00,True,4.286,4.23683958,2025-03-05 08:00:00+00:00,4.23683958,trailing_sl_hit,54.174670632357824,3
ADA,2025-03-07 16:00:00+00:00,0.853,1.0,0.9990600663564142,0.7967887247467501,0.0,0.0,0.7386559844017029,0.7386559844017029,False,2.6,2025-03-12 20:00:00+00:00,True,0.8647,0.854781891,2025-03-07 20:00:00+00:00,0.854781891,trailing_sl_hit,0.0,3
LINK,2025-03-08 00:00:00+00:00,15.69,1.0,18.07608764770534,14.771713209576026,7686.245221434043,1.0,0.8201707601547241,0.8201707601547241,False,2.6,2025-03-13 04:00:00+00:00,True,15.87,15.6879711,2025-03-08 04:00:00+00:00,15.6879711,trailing_sl_hit,-10.98603994336207,3
ADA,2025-03-09 12:00:00+00:00,0.7562,-1.0,0.5635488,0.7798806,23050.496134344605,3.0,0.9436845183372498,0.9436845183372498,False,8.14,2025-03-14 16:00:00+00:00,True,0.711,0.7191551700000001,2025-03-09 16:00:00+00:00,0.7191551700000001,trailing_sl_hit,1099.235241976491,3
SUI,2025-03-09 16:00:00+00:00,2.3406,1.0,2.6182248098931376,2.2337559803077616,23874.92256582697,3.0,0.9594976902008057,0.9594976902008057,False,2.6,2025-03-14 20:00:00+00:00,True,2.3799,2.352602547,2025-03-09 20:00:00+00:00,2.352602547,trailing_sl_hit,91.39269560491238,3
ATOM,2025-03-09 16:00:00+00:00,3.829,-1.0,3.1825720000000004,3.908458642857143,15916.615043884649,2.0,0.9097740650177002,0.9097740650177002,False,8.14,2025-03-14 20:00:00+00:00,True,3.754,3.79705838,2025-03-09 20:00:00+00:00,3.79705838,trailing_sl_hit,112.08522713870519,3
TRX,2025-03-08 04:00:00+00:00,0.2486,-1.0,0.229854,0.24764499999999998,7683.498711448202,1.0,0.8417876958847046,0.8417876958847046,True,8.14,2025-03-13 08:00:00+00:00,True,0.231,0.23364957000000003,2025-03-10 00:00:00+00:00,0.23364957000000003,trailing_sl_hit,452.0855049357619,3
AVAX,2025-03-10 00:00:00+00:00,18.17,1.0,20.379419249168727,17.319704113773344,24366.595136586508,3.0,0.9427657723426819,0.9427657723426819,False,2.6,2025-03-15 04:00:00+00:00,True,19.06,18.8413818,2025-03-10 12:00:00+00:00,18.8413818,trailing_sl_hit,868.6695189296288,3
NEAR,2025-03-10 12:00:00+00:00,2.473,-1.0,1.8665359999999995,2.5475462857142857,41696.82879297288,5.0,0.9772732853889465,0.9772732853889465,False,8.14,2025-03-15 16:00:00+00:00,True,2.24,2.2656928000000005,2025-03-10 16:00:00+00:00,2.2656928000000005,trailing_sl_hit,3441.165261247082,3
OP,2025-03-10 16:00:00+00:00,0.828,-1.0,0.618704,0.8537265714285713,45998.28536953173,5.0,0.994654655456543,0.994654655456543,False,8.14,2025-03-15 20:00:00+00:00,True,0.741,0.74949927,2025-03-11 00:00:00+00:00,0.74949927,trailing_sl_hit,4301.191335609653,3
SUI,2025-03-11 00:00:00+00:00,2.1252,1.0,2.467851551764144,1.9933304125580273,30824.864723426283,3.0,0.9651610255241394,0.9651610255241394,False,2.6,2025-03-16 04:00:00+00:00,True,2.214,2.18860542,2025-03-11 04:00:00+00:00,2.18860542,trailing_sl_hit,879.588646230348,3
TRX,2025-03-11 12:00:00+00:00,0.224,-1.0,0.1956544,0.22748422857142858,10494.852069366347,1.0,0.798422634601593,0.798422634601593,False,8.14,2025-03-16 16:00:00+00:00,True,0.2201,0.222624547,2025-03-12 16:00:00+00:00,0.222624547,trailing_sl_hit,50.799441253422565,3
ADA,2025-03-13 20:00:00+00:00,0.703,1.0,0.7775625783221392,0.6743045617586514,0.0,0.0,0.7363758683204651,0.7363758683204651,False,2.6,2025-03-19 00:00:00+00:00,True,0.7514,0.742781442,2025-03-14 12:00:00+00:00,0.742781442,trailing_sl_hit,0.0,3
ATOM,2025-03-14 16:00:00+00:00,4.193,-1.0,3.5630520000000003,4.270432928571428,31522.65578903911,3.0,0.935742199420929,0.935742199420929,False,8.14,2025-03-19 20:00:00+00:00,False,,,2025-03-14 20:00:00+00:00,4.193,mss_invalidation,-40.97945252575084,3
ATOM,2025-03-15 00:00:00+00:00,4.362,-1.0,3.765836000000001,4.435280214285714,20994.61413309653,2.0,0.8600678443908691,0.8600678443908691,False,8.14,2025-03-20 04:00:00+00:00,False,,,2025-03-15 04:00:00+00:00,4.363,mss_invalidation,-32.10606901335184,3
ATOM,2025-03-15 04:00:00+00:00,4.424,-1.0,3.817536000000001,4.498546285714286,20978.561098589853,2.0,0.8662480115890503,0.8662480115890503,False,8.14,2025-03-20 08:00:00+00:00,False,,,2025-03-15 12:00:00+00:00,4.457,mss_invalidation,-183.75777957587346,3
AVAX,2025-03-16 00:00:00+00:00,19.7,-1.0,16.556440000000002,20.086405,10443.341104400957,1.0,0.84224933385849,0.84224933385849,False,8.14,2025-03-21 04:00:00+00:00,True,18.18,18.3885246,2025-03-16 12:00:00+00:00,18.3885246,trailing_sl_hit,681.6614713983233,3
OP,2025-03-16 12:00:00+00:00,0.834,1.0,0.8955146592494954,0.8103260586590072,10613.756472250538,1.0,0.7524065971374512,0.7524065971374512,False,2.6,2025-03-21 16:00:00+00:00,True,0.855,0.84519315,2025-03-16 16:00:00+00:00,0.84519315,trailing_sl_hit,128.64980034790997,3
TRX,2025-03-16 08:00:00+00:00,0.214,-1.0,0.1989208,0.21585352857142856,20886.682208801914,2.0,0.9081775546073914,0.9081775546073914,False,8.14,2025-03-21 12:00:00+00:00,True,0.2109,0.21331902300000002,2025-03-17 04:00:00+00:00,0.21331902300000002,trailing_sl_hit,39.31156635520568,3
FIL,2025-03-17 16:00:00+00:00,3.01,-1.0,2.657739999999999,3.0532996428571426,53278.73406963158,5.0,0.973615825176239,0.973615825176239,False,8.14,2025-03-22 20:00:00+00:00,True,2.915,2.9484350500000005,2025-03-18 04:00:00+00:00,2.9484350500000005,trailing_sl_hit,1020.4727284537072,3
ADA,2025-03-18 12:00:00+00:00,0.6871,-1.0,0.587602,0.69933025,32732.59498811923,3.0,0.9676341414451599,0.9676341414451599,False,8.14,2025-03-23 16:00:00+00:00,False,,,2025-03-18 20:00:00+00:00,0.69933025,sl,-625.186371233711,3
TRX,2025-03-18 16:00:00+00:00,0.2305,-1.0,0.21121840000000003,0.23287008571428572,54554.32498019872,5.0,0.9758039712905884,0.9758039712905884,False,8.14,2025-03-23 20:00:00+00:00,False,,,2025-03-18 20:00:00+00:00,0.2305,mss_invalidation,-70.92062247425834,3
APT,2025-03-19 00:00:00+00:00,5.543,1.0,5.97147407982434,5.378101578133501,0.0,0.0,0.7324131727218628,0.7324131727218628,False,2.6,2025-03-24 04:00:00+00:00,True,5.66,5.595079800000001,2025-03-19 16:00:00+00:00,5.595079800000001,trailing_sl_hit,0.0,3
TRX,2025-03-18 20:00:00+00:00,0.2371,-1.0,0.21563480000000002,0.23973849285714285,53684.19123806375,5.0,0.9807605743408203,0.9807605743408203,False,8.14,2025-03-24 00:00:00+00:00,True,0.2288,0.23142433600000004,2025-03-20 00:00:00+00:00,0.23142433600000004,trailing_sl_hit,1215.2946154098854,3
LINK,2025-03-19 20:00:00+00:00,15.03,1.0,16.26667878975629,14.554063670618795,0.0,0.0,0.7045329213142395,0.7045329213142395,False,2.6,2025-03-25 00:00:00+00:00,False,,,2025-03-20 08:00:00+00:00,14.554063670618795,sl,-0.0,3
ATOM,2025-03-21 12:00:00+00:00,4.567,1.0,4.927148108824035,4.4283968555399325,11040.66190146522,1.0,0.7871954441070557,0.7871954441070557,False,2.6,2025-03-26 16:00:00+00:00,True,4.819,4.76372607,2025-03-22 08:00:00+00:00,4.76372607,trailing_sl_hit,461.2298034374394,3
ATOM,2025-03-22 16:00:00+00:00,5.011,-1.0,4.3064800000000005,5.097599285714286,22311.93870464916,2.0,0.8838706016540527,0.8838706016540527,False,8.14,2025-03-27 20:00:00+00:00,True,4.774,4.82875778,2025-03-23 04:00:00+00:00,4.82875778,trailing_sl_hit,782.4447375245442,3
NEAR,2025-03-24 00:00:00+00:00,2.844,-1.0,2.523052,2.8834507857142855,22703.161073411433,2.0,0.85809326171875,0.85809326171875,False,8.14,2025-03-29 04:00:00+00:00,False,,,2025-03-24 04:00:00+00:00,2.844,mss_invalidation,-29.51410939543486,3
NEAR,2025-03-24 04:00:00+00:00,2.886,-1.0,2.5621680000000002,2.925805285714286,22688.404018713714,2.0,0.8828479051589966,0.8828479051589966,False,8.14,2025-03-29 08:00:00+00:00,False,,,2025-03-24 08:00:00+00:00,2.886,mss_invalidation,-29.494925224327826,3
TRX,2025-03-24 00:00:00+00:00,0.2269,-1.0,0.2084836,0.2291637357142857,22703.161073411433,2.0,0.897047221660614,0.897047221660614,False,8.14,2025-03-29 04:00:00+00:00,False,,,2025-03-24 12:00:00+00:00,0.2291637357142857,sl,-256.01898620928415,3
NEAR,2025-03-24 08:00:00+00:00,2.934,-1.0,2.599456,2.9751220000000003,34010.484834152325,3.0,0.9352366328239441,0.9352366328239441,False,8.14,2025-03-29 12:00:00+00:00,True,2.895,2.92820565,2025-03-25 08:00:00+00:00,2.92820565,trailing_sl_hit,22.953599708365697,3
AVAX,2025-03-25 08:00:00+00:00,22.33,-1.0,19.413039999999995,22.688551428571426,33835.68579427664,3.0,0.94832444190979,0.94832444190979,False,8.14,2025-03-30 12:00:00+00:00,False,,,2025-03-25 16:00:00+00:00,22.49,mss_invalidation,-286.42748992415244,3
AVAX,2025-03-25 16:00:00+00:00,23.04,-1.0,19.743999999999996,23.445142857142855,56034.77529472254,5.0,0.9765014052391052,0.9765014052391052,False,8.14,2025-03-30 20:00:00+00:00,True,22.54,22.7985338,2025-03-26 04:00:00+00:00,22.7985338,trailing_sl_hit,514.4162616598474,3
LINK,2025-03-26 04:00:00+00:00,15.92,-1.0,13.79408,16.181317142857143,22671.11824871894,2.0,0.9123661518096924,0.9123661518096924,False,8.14,2025-03-31 08:00:00+00:00,True,14.94,15.111361800000001,2025-03-26 16:00:00+00:00,15.111361800000001,trailing_sl_hit,1122.0810797333997,3
SUI,2025-03-27 00:00:00+00:00,2.6677,-1.0,2.2056419999999997,2.7244959642857145,23232.15878858564,2.0,0.9172773957252502,0.9172773957252502,False,8.14,2025-04-01 04:00:00+00:00,False,,,2025-03-27 04:00:00+00:00,2.6678,mss_invalidation,-31.072674918194082,3
ATOM,2025-03-28 04:00:00+00:00,4.563,-1.0,3.88938,4.645801071428571,34824.93367668981,3.0,0.9636167883872986,0.9636167883872986,False,8.14,2025-04-02 08:00:00+00:00,True,4.495,4.5465576500000005,2025-03-28 20:00:00+00:00,4.5465576500000005,trailing_sl_hit,80.21602545740502,3
UNI,2025-03-28 08:00:00+00:00,6.299,-1.0,5.190308,6.435279928571429,11608.311225563271,1.0,0.7883010506629944,0.7883010506629944,False,8.14,2025-04-02 12:00:00+00:00,True,6.049,6.118382030000001,2025-03-28 20:00:00+00:00,6.118382030000001,trailing_sl_hit,317.7667297279999,3
NEAR,2025-03-28 20:00:00+00:00,2.734,1.0,2.956644752854575,2.6483150773609743,23415.613828719244,2.0,0.8941577672958374,0.8941577672958374,False,2.6,2025-04-03 00:00:00+00:00,True,2.772,2.74020516,2025-03-29 04:00:00+00:00,2.74020516,trailing_sl_hit,22.704409522816373,3
ATOM,2025-03-29 00:00:00+00:00,4.535,1.0,4.8676900083285854,4.406964116553731,0.0,0.0,0.7216382026672363,0.7216382026672363,False,2.6,2025-04-03 04:00:00+00:00,False,,,2025-03-29 12:00:00+00:00,4.411,mss_invalidation,-0.0,3
LINK,2025-03-29 04:00:00+00:00,13.91,-1.0,11.590440000000001,14.195119285714286,23426.966033480654,2.0,0.8815857768058777,0.8815857768058777,False,8.14,2025-04-03 08:00:00+00:00,True,13.38,13.533468600000003,2025-03-29 16:00:00+00:00,13.533468600000003,trailing_sl_hit,603.6921992491322,3
ATOM,2025-03-29 16:00:00+00:00,4.27,-1.0,3.6161559999999993,4.3503702142857135,11864.40606655261,1.0,0.835065484046936,0.835065484046936,False,8.14,2025-04-03 20:00:00+00:00,True,4.171,4.218841370000001,2025-03-29 20:00:00+00:00,4.218841370000001,trailing_sl_hit,126.72305434498207,3
NEAR,2025-03-29 16:00:00+00:00,2.551,-1.0,2.11222,2.604934642857143,35593.21819965783,3.0,0.9511308670043945,0.9511308670043945,False,8.14,2025-04-03 20:00:00+00:00,False,,,2025-03-30 00:00:00+00:00,2.604934642857143,sl,-798.8025485105576,3
AVAX,2025-03-30 20:00:00+00:00,18.86,-1.0,16.000719999999998,19.21146142857143,58481.93096505608,5.0,0.9713897109031677,0.9713897109031677,False,8.14,2025-04-05 00:00:00+00:00,True,18.18,18.3885246,2025-03-31 08:00:00+00:00,18.3885246,trailing_sl_hit,1385.945483092307,3
OP,2025-03-31 08:00:00+00:00,0.737,1.0,0.8059645314769429,0.7104589723374337,36128.617691352876,3.0,0.9246264696121216,0.9246264696121216,False,2.6,2025-04-05 12:00:00+00:00,True,0.76,0.7512828,2025-03-31 12:00:00+00:00,0.7512828,trailing_sl_hit,653.1926623500286,3
TRX,2025-03-31 12:00:00+00:00,0.2374,-1.0,0.22157919999999995,0.23934468571428572,61030.853646858995,5.0,0.9702694416046143,0.9702694416046143,False,8.14,2025-04-05 16:00:00+00:00,True,0.2332,0.23587480400000002,2025-04-01 12:00:00+00:00,0.23587480400000002,trailing_sl_hit,312.75767399443896,3
ARB,2025-04-02 20:00:00+00:00,0.307,-1.0,0.24206879999999995,0.3149813142857143,61421.800739352046,5.0,0.9694030284881592,0.9694030284881592,False,8.14,2025-04-08 00:00:00+00:00,True,0.2967,0.30010314900000007,2025-04-03 08:00:00+00:00,0.30010314900000007,trailing_sl_hit,1300.0116194655407,3
OP,2025-04-03 08:00:00+00:00,0.675,-1.0,0.51844,0.6942442857142858,25218.72610547359,2.0,0.8666805624961853,0.8666805624961853,False,8.14,2025-04-08 12:00:00+00:00,True,0.657,0.6645357900000001,2025-04-03 12:00:00+00:00,0.6645357900000001,trailing_sl_hit,358.16979813719115,3
LINK,2025-04-03 12:00:00+00:00,12.56,-1.0,9.43704,12.943872857142857,38096.716506813274,3.0,0.937620222568512,0.937620222568512,False,8.14,2025-04-08 16:00:00+00:00,True,12.41,12.5523427,2025-04-03 16:00:00+00:00,12.5523427,trailing_sl_hit,-26.299777055384297,3
ATOM,2025-04-04 00:00:00+00:00,4.814,1.0,5.326338355756177,4.616826377827787,12692.330558007247,1.0,0.8204304575920105,0.8204304575920105,False,2.6,2025-04-09 04:00:00+00:00,True,5.092,5.03359476,2025-04-04 16:00:00+00:00,5.03359476,trailing_sl_hit,562.4715703423643,3
APT,2025-04-04 08:00:00+00:00,4.783,-1.0,3.703148000000001,4.915734928571429,25384.661116014493,2.0,0.8623569011688232,0.8623569011688232,False,8.14,2025-04-09 12:00:00+00:00,True,4.354,4.403940380000001,2025-04-06 16:00:00+00:00,4.403940380000001,trailing_sl_hit,1978.7707949220057,3
AVAX,2025-04-06 16:00:00+00:00,16.4,-1.0,13.878559999999998,16.709934285714283,39982.92344797002,3.0,0.9626757502555847,0.9626757502555847,False,8.14,2025-04-11 20:00:00+00:00,True,15.62,15.799161400000001,2025-04-06 20:00:00+00:00,15.799161400000001,trailing_sl_hit,1412.856574419187,3
FIL,2025-04-06 20:00:00+00:00,2.376,-1.0,2.0076719999999995,2.421274714285714,13680.855292928136,1.0,0.8330405950546265,0.8330405950546265,False,8.14,2025-04-12 00:00:00+00:00,True,2.291,2.31727777,2025-04-07 00:00:00+00:00,2.31727777,trailing_sl_hit,320.3337143431167,3
SUI,2025-04-07 00:00:00+00:00,1.8548,-1.0,1.4911687999999996,1.8994973857142858,27521.87744302783,2.0,0.8710017204284668,0.8710017204284668,False,8.14,2025-04-12 04:00:00+00:00,True,1.7174,1.7370985780000001,2025-04-07 04:00:00+00:00,1.7370985780000001,trailing_sl_hit,1710.6977891893305,3
TRX,2025-04-07 04:00:00+00:00,0.2224,-1.0,0.20464279999999999,0.22458270714285714,28377.2263376225,2.0,0.8872985243797302,0.8872985243797302,False,8.14,2025-04-12 08:00:00+00:00,False,,,2025-04-07 08:00:00+00:00,0.22458270714285714,sl,-315.3938772497125,3
APT,2025-04-07 04:00:00+00:00,4.016,-1.0,3.1186640000000003,4.126300142857143,28377.2263376225,2.0,0.8755462765693665,0.8755462765693665,False,8.14,2025-04-12 08:00:00+00:00,False,,,2025-04-07 08:00:00+00:00,4.126300142857143,sl,-816.2758820200925,3
ATOM,2025-04-07 04:00:00+00:00,4.052,-1.0,3.181856,4.158957714285714,28377.2263376225,2.0,0.8566365838050842,0.8566365838050842,False,8.14,2025-04-12 08:00:00+00:00,False,,,2025-04-07 12:00:00+00:00,4.158957714285714,sl,-785.943520310104,3
NEAR,2025-04-08 16:00:00+00:00,1.899,-1.0,1.1470999999999998,1.9914232142857142,13709.209848916273,1.0,0.8150986433029175,0.8150986433029175,False,8.14,2025-04-13 20:00:00+00:00,True,1.876,1.89751772,2025-04-08 20:00:00+00:00,1.89751772,trailing_sl_hit,-7.121136797876353,3
ATOM,2025-04-09 00:00:00+00:00,4.178,1.0,4.773351217719164,3.948878844530254,41122.28869415041,3.0,0.9413271546363831,0.9413271546363831,False,2.6,2025-04-14 04:00:00+00:00,True,4.328,4.27835784,2025-04-09 08:00:00+00:00,4.27835784,trailing_sl_hit,934.3208402077427,3
SUI,2025-04-12 12:00:00+00:00,2.3178,1.0,2.530589636165123,2.235907822980656,69705.0488738437,5.0,0.9756757020950317,0.9756757020950317,False,2.6,2025-04-17 16:00:00+00:00,True,2.3979,2.370396087,2025-04-12 20:00:00+00:00,2.370396087,trailing_sl_hit,1491.1475295298123,3
TRX,2025-04-12 04:00:00+00:00,0.2488,-1.0,0.22914759999999998,0.2512156642857143,41823.02932430622,3.0,0.9469500184059143,0.9469500184059143,False,8.14,2025-04-17 08:00:00+00:00,True,0.2457,0.24851817900000003,2025-04-13 12:00:00+00:00,0.24851817900000003,trailing_sl_hit,-6.996111967242674,3
OP,2025-04-14 16:00:00+00:00,0.664,1.0,0.7312617035392405,0.6381143063537935,14312.047629159382,1.0,0.7527583837509155,0.7527583837509155,False,2.6,2025-04-19 20:00:00+00:00,False,,,2025-04-15 20:00:00+00:00,0.6381143063537935,sl,-576.553373331064,3
LINK,2025-04-16 08:00:00+00:00,12.17,1.0,13.172539948322225,11.78417209786825,28335.81857165323,2.0,0.8745113015174866,0.8745113015174866,False,2.6,2025-04-21 12:00:00+00:00,True,12.53,12.3862809,2025-04-16 12:00:00+00:00,12.3862809,trailing_sl_hit,466.7374985449242,3
ATOM,2025-04-16 08:00:00+00:00,4.017,1.0,4.3120149402069226,3.903463381665689,14167.909285826616,1.0,0.77476567029953,0.77476567029953,False,2.6,2025-04-21 12:00:00+00:00,True,4.096,4.04901888,2025-04-16 12:00:00+00:00,4.04901888,trailing_sl_hit,94.51191142450857,3
FIL,2025-04-16 16:00:00+00:00,2.421,1.0,2.5993712264743154,2.3523537617863255,42924.66491495693,3.0,0.9634430408477783,0.9634430408477783,False,2.6,2025-04-21 20:00:00+00:00,True,2.492,2.46341676,2025-04-18 20:00:00+00:00,2.46341676,trailing_sl_hit,696.2529582368059,3
OP,2025-05-15 12:00:00+00:00,0.799,1.0,0.9152180067481815,0.7542734533834533,0.0,0.0,0.7466906309127808,0.7466906309127808,False,2.6,2025-05-20 16:00:00+00:00,True,0.812,0.80268636,2025-05-15 16:00:00+00:00,0.80268636,trailing_sl_hit,0.0,4
APT,2025-05-15 16:00:00+00:00,5.371,1.0,5.956347103585164,5.145728931876367,1250.0,1.0,0.8188175559043884,0.8188175559043884,False,2.6,2025-05-20 20:00:00+00:00,True,5.449,5.38649997,2025-05-16 12:00:00+00:00,5.38649997,trailing_sl_hit,1.9823287097373823,4
OP,2025-05-16 20:00:00+00:00,0.708,-1.0,0.5044719999999999,0.7330175714285714,2500.9911643548685,2.0,0.9042943716049194,0.9042943716049194,False,8.14,2025-05-22 00:00:00+00:00,True,0.685,0.6928569500000001,2025-05-17 00:00:00+00:00,0.6928569500000001,trailing_sl_hit,50.241132745354996,4
FIL,2025-05-17 00:00:00+00:00,2.827,-1.0,2.3288919999999997,2.888227214285714,6315.279326818864,5.0,0.9750359654426575,0.9750359654426575,False,8.14,2025-05-22 04:00:00+00:00,True,2.75,2.7815425000000005,2025-05-17 12:00:00+00:00,2.7815425000000005,trailing_sl_hit,93.33835406610302,4
UNI,2025-05-17 00:00:00+00:00,5.944,-1.0,4.695228,6.0974985,3789.167596091319,3.0,0.9328922033309937,0.9328922033309937,False,8.14,2025-05-22 04:00:00+00:00,True,5.728,5.79370016,2025-05-17 12:00:00+00:00,5.79370016,trailing_sl_hit,90.88688216305385,4
UNI,2025-05-17 12:00:00+00:00,5.833,1.0,6.413025766279844,5.609776850677491,1309.1121744210623,1.0,0.825993537902832,0.825993537902832,False,2.6,2025-05-22 16:00:00+00:00,True,6.053,5.98357209,2025-05-18 08:00:00+00:00,5.98357209,trailing_sl_hit,32.09135769580082,4
APT,2025-05-19 04:00:00+00:00,4.95,1.0,5.454462776544304,4.755857297653451,3951.4050415350375,3.0,0.9562704563140869,0.9562704563140869,False,2.6,2025-05-24 08:00:00+00:00,True,5.3,5.239209,2025-05-20 04:00:00+00:00,5.239209,trailing_sl_hit,225.72820388182365,4
SUI,2025-05-22 04:00:00+00:00,4.1728,1.0,4.521219881403111,4.038710468577609,6867.835324077342,5.0,0.9721850752830505,0.9721850752830505,False,2.6,2025-05-27 08:00:00+00:00,False,,,2025-05-22 08:00:00+00:00,4.038710468577609,sl,-229.62048377685917,4
AVAX,2025-05-22 04:00:00+00:00,24.14,1.0,26.053552894992954,23.403568399115834,1373.5670648154685,1.0,0.8151100277900696,0.8151100277900696,False,2.6,2025-05-27 08:00:00+00:00,True,25.42,25.128432600000004,2025-05-22 08:00:00+00:00,25.128432600000004,trailing_sl_hit,54.456221355504844,4
APT,2025-05-22 08:00:00+00:00,5.448,-1.0,4.74348,5.534599285714286,3989.3279976303893,3.0,0.9296857118606567,0.9296857118606567,False,8.14,2025-05-27 12:00:00+00:00,True,5.366,5.427548020000001,2025-05-22 12:00:00+00:00,5.427548020000001,trailing_sl_hit,9.789948570219998,4
TRX,2025-05-22 08:00:00+00:00,0.2811,1.0,0.29372221208821825,0.27624233660373404,2659.5519984202597,2.0,0.9160361289978027,0.9160361289978027,False,2.6,2025-05-27 12:00:00+00:00,False,,,2025-05-22 16:00:00+00:00,0.27624233660373404,sl,-49.41689249368494,4
ATOM,2025-05-22 12:00:00+00:00,5.179,1.0,5.551919318356803,5.035481850417234,3996.670459058055,3.0,0.9642510414123535,0.9642510414123535,False,2.6,2025-05-27 16:00:00+00:00,True,5.344,5.282704320000001,2025-05-23 04:00:00+00:00,5.282704320000001,trailing_sl_hit,74.8336761963708,4
AVAX,2025-05-23 00:00:00+00:00,25.73,-1.0,21.5482,26.244025,3959.607789687791,3.0,0.9256883263587952,0.9256883263587952,False,8.14,2025-05-28 04:00:00+00:00,True,23.66,23.931380200000003,2025-05-23 12:00:00+00:00,23.931380200000003,trailing_sl_hit,271.6433754298259,4
ATOM,2025-05-25 00:00:00+00:00,4.698,1.0,5.0651722740670575,4.556693602722449,1406.488526135813,1.0,0.7882989048957825,0.7882989048957825,False,2.6,2025-05-30 04:00:00+00:00,True,4.953,4.89618909,2025-05-26 08:00:00+00:00,4.89618909,trailing_sl_hit,57.50546893694669,4
UNI,2025-05-28 08:00:00+00:00,6.883,1.0,7.671835042140588,6.579416516921388,2841.729786740099,2.0,0.8948812484741211,0.8948812484741211,False,2.6,2025-06-02 12:00:00+00:00,True,7.701,7.61266953,2025-05-29 00:00:00+00:00,7.61266953,trailing_sl_hit,297.558640697207,4
OP,2025-05-29 00:00:00+00:00,0.811,-1.0,0.6441399999999999,0.8315103571428573,2990.5091070887024,2.0,0.8816003203392029,0.8816003203392029,False,8.14,2025-06-03 04:00:00+00:00,True,0.686,0.6938684200000002,2025-05-30 00:00:00+00:00,0.6938684200000002,trailing_sl_hit,428.0273279483169,4
AVAX,2025-05-29 00:00:00+00:00,24.19,-1.0,20.605600000000003,24.630592857142858,1495.2545535443512,1.0,0.8365253210067749,0.8365253210067749,False,8.14,2025-06-03 04:00:00+00:00,True,21.09,21.331902300000003,2025-05-30 00:00:00+00:00,21.331902300000003,trailing_sl_hit,174.72353577735944,4
AVAX,2025-05-30 00:00:00+00:00,21.83,-1.0,17.883039999999998,22.31515857142857,4937.826808427311,3.0,0.9655529260635376,0.9655529260635376,False,8.14,2025-06-04 04:00:00+00:00,True,21.28,21.524081600000002,2025-05-30 08:00:00+00:00,21.524081600000002,trailing_sl_hit,62.77789691776504,4
ADA,2025-05-30 00:00:00+00:00,0.7092,-1.0,0.6062000000000003,0.7218607142857143,4937.826808427311,3.0,0.9496284127235413,0.9496284127235413,False,8.14,2025-06-04 04:00:00+00:00,True,0.6941,0.7020613270000001,2025-05-30 08:00:00+00:00,0.7020613270000001,trailing_sl_hit,43.28405543104656,4
