asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
AVAX,2025-03-02 20:00:00+00:00,24.939231872558594,-1.0,21.26429635620117,24.73747444152832,3819.700057687766,3.0,0.9456320405006409,0.9456320405006409,True,8.14,2025-03-08 00:00:00+00:00,2025-03-03 16:00:00+00:00,21.26429635620117,tp,559.0344999257037,2
SUI,2025-03-02 16:00:00+00:00,3.1907615661621094,-1.0,2.6202266359329225,3.1585700035095217,2591.0341350578765,2.0,0.8773928284645081,0.8773928284645081,True,8.14,2025-03-07 20:00:00+00:00,2025-03-03 20:00:00+00:00,2.6202266359329225,tp,460.7076012577385,2
APT,2025-03-02 16:00:00+00:00,6.683122634887695,-1.0,5.598391901016235,6.611753296852112,2591.0341350578765,2.0,0.8884047269821167,0.8884047269821167,True,8.14,2025-03-07 20:00:00+00:00,2025-03-04 00:00:00+00:00,5.598391901016235,tp,417.9570408225048,2
TRX,2025-03-02 16:00:00+00:00,0.24421092867851257,-1.0,0.22541962885856628,0.24325172528624533,2591.0341350578765,2.0,0.8743187785148621,0.8743187785148621,True,8.14,2025-03-07 20:00:00+00:00,2025-03-05 16:00:00+00:00,0.24325172528624533,sl,6.808631508659224,2
AVAX,2025-03-04 12:00:00+00:00,19.89133644104004,1.0,22.016054998668338,20.109413146972656,4897.974414192226,3.0,0.9253256320953369,0.9253256320953369,True,2.57,2025-03-09 16:00:00+00:00,2025-03-05 20:00:00+00:00,22.016054998668338,tp,518.2854307566815,2
OP,2025-03-04 16:00:00+00:00,0.9645709991455078,1.0,1.0694201960262228,0.9237200424984187,3265.3162761281505,2.0,0.8613361716270447,0.8613361716270447,False,2.57,2025-03-09 20:00:00+00:00,2025-03-08 08:00:00+00:00,0.9237200424984187,sl,-142.53570961062448,2
TRX,2025-03-08 04:00:00+00:00,0.24882818758487701,1.0,0.2549974362405873,0.2464245477204129,3527.863307260821,2.0,0.8815554976463318,0.8815554976463318,False,2.57,2025-03-13 08:00:00+00:00,2025-03-08 08:00:00+00:00,0.2464245477204129,sl,-38.66480866867776,2
OP,2025-03-09 12:00:00+00:00,0.8763919472694397,-1.0,0.7502480709552765,0.8918974965597902,3437.26304812117,2.0,0.8672521114349365,0.8672521114349365,False,8.14,2025-03-14 16:00:00+00:00,2025-03-10 08:00:00+00:00,0.8918974965597902,sl,-65.28215868211299,2
APT,2025-03-10 08:00:00+00:00,5.590942859649658,1.0,5.963462547508501,5.445803115410876,0.0,0.0,0.7417007088661194,0.7417007088661194,False,2.57,2025-03-15 12:00:00+00:00,2025-03-10 12:00:00+00:00,5.445803115410876,sl,-0.0,2
AVAX,2025-03-10 00:00:00+00:00,18.22916030883789,1.0,19.57837860273591,17.70348286283711,5155.8945721817545,3.0,0.9341483116149902,0.9341483116149902,False,2.57,2025-03-15 04:00:00+00:00,2025-03-10 16:00:00+00:00,17.818344116210938,mss_invalidation,-122.89698796180043,2
SUI,2025-03-10 12:00:00+00:00,2.2700376510620117,1.0,2.4412688563884166,2.2033231815808976,8511.554921950285,5.0,0.9817866683006287,0.9817866683006287,False,2.57,2025-03-15 16:00:00+00:00,2025-03-10 16:00:00+00:00,2.256387710571289,mss_invalidation,-62.24576640238338,2
SUI,2025-03-10 16:00:00+00:00,2.130460023880005,-1.0,1.5991158895492554,2.1957726090465273,1656.0252957990108,1.0,0.8114486932754517,0.8114486932754517,False,8.14,2025-03-15 20:00:00+00:00,2025-03-11 08:00:00+00:00,2.1957726090465273,sl,-52.92087920197585,2
OP,2025-03-10 16:00:00+00:00,0.8215439915657043,-1.0,0.6434773890972137,0.8434318593101842,3312.0505915980216,2.0,0.889901340007782,0.889901340007782,False,8.14,2025-03-15 20:00:00+00:00,2025-03-11 12:00:00+00:00,0.8434318593101842,sl,-92.54649773446565,2
DOT,2025-03-10 16:00:00+00:00,3.928715944290161,-1.0,3.182313771247864,4.020463368126324,1656.0252957990108,1.0,0.8339897394180298,0.8339897394180298,False,8.14,2025-03-15 20:00:00+00:00,2025-03-11 16:00:00+00:00,4.020463368126324,sl,-40.82604236355369,2
ADA,2025-03-13 20:00:00+00:00,0.7018731832504272,1.0,0.7432814333603246,0.7053166091442108,8047.259704870059,5.0,0.9946823716163635,0.9946823716163635,True,2.57,2025-03-19 00:00:00+00:00,2025-03-14 12:00:00+00:00,0.7432814333603246,tp,466.71506276395223,2
ATOM,2025-03-14 12:00:00+00:00,4.109477996826172,1.0,4.303350452589635,4.138140749931336,3452.26141333,2.0,0.8678771257400513,0.8678771257400513,True,2.57,2025-03-19 16:00:00+00:00,2025-03-15 00:00:00+00:00,4.303350452589635,tp,159.41474959309062,2
ATOM,2025-03-15 00:00:00+00:00,4.36359977722168,-1.0,3.8559944152832033,4.425994403021676,5297.953182189818,3.0,0.9431869983673096,0.9431869983673096,False,8.14,2025-03-20 04:00:00+00:00,2025-03-15 04:00:00+00:00,4.363306522369385,mss_invalidation,-6.531291250416238,2
ATOM,2025-03-15 04:00:00+00:00,4.424563407897949,1.0,4.61369865702248,4.470114195346833,8821.757856253344,5.0,0.9798510670661926,0.9798510670661926,True,2.57,2025-03-20 08:00:00+00:00,2025-03-15 16:00:00+00:00,4.61369865702248,tp,368.27880914668395,2
SUI,2025-03-14 20:00:00+00:00,2.3262012004852295,1.0,2.4698916534263766,2.27021705717913,0.0,0.0,0.7058826088905334,0.7058826088905334,False,2.57,2025-03-20 00:00:00+00:00,2025-03-16 08:00:00+00:00,2.27021705717913,sl,-0.0,2
