asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
NEAR,2025-01-17 04:00:00+00:00,5.411990642547607,-1.0,4.577924976348877,5.514513624055045,2764.6272885807407,2.0,0.8965264558792114,0.8965264558792114,False,8.14,2025-01-22 08:00:00+00:00,2025-01-17 08:00:00+00:00,5.410299301147461,mss_invalidation,-2.7300212634151197,1
NEAR,2025-01-17 08:00:00+00:00,5.591366291046143,-1.0,4.734760927200317,5.696659842184611,4144.893416923549,3.0,0.9422467350959778,0.9422467350959778,False,8.14,2025-01-22 12:00:00+00:00,2025-01-17 20:00:00+00:00,5.598045825958252,mss_invalidation,-10.339916901647156,1
NEAR,2025-01-17 20:00:00+00:00,5.753044128417969,-1.0,4.995399610519409,5.707306575775147,2758.0923194982092,2.0,0.8724295496940613,0.8724295496940613,True,8.14,2025-01-23 00:00:00+00:00,2025-01-19 08:00:00+00:00,4.995399610519409,tp,360.46761551121415,1
TRX,2025-01-20 00:00:00+00:00,0.22896993160247803,1.0,0.2480162226926483,0.23033687472343445,2938.326127253816,2.0,0.8887609839439392,0.8887609839439392,True,3.15,2025-01-25 04:00:00+00:00,2025-01-22 00:00:00+00:00,0.2480162226926483,tp,241.47898380447188,1
ICP,2025-01-22 20:00:00+00:00,9.090999603271484,-1.0,7.85608880860465,9.03236517906189,1147.1496071835195,1.0,0.8145315051078796,0.8145315051078796,True,3.75,2025-01-28 00:00:00+00:00,2025-01-28 00:00:00+00:00,8.950233459472656,time,16.615454463930334,1
AVAX,2025-01-28 20:00:00+00:00,32.16805648803711,-1.0,26.2226441116333,32.89886393860408,4601.060019582026,3.0,0.934281587600708,0.934281587600708,False,8.14,2025-02-03 00:00:00+00:00,2025-01-29 04:00:00+00:00,32.89886393860408,sl,-110.51019667096057,1
UNI,2025-01-31 12:00:00+00:00,12.552838325500488,-1.0,10.805702239990234,12.767595517703466,4518.177372078805,3.0,0.9225091338157654,0.9225091338157654,False,8.14,2025-02-05 16:00:00+00:00,2025-01-31 16:00:00+00:00,12.01467514038086,time,189.18436721927907,1
LINK,2025-02-24 00:00:00+00:00,16.88129425048828,-1.0,15.219930465698242,16.73583254814148,2500.0,2.0,0.9088307619094849,0.9088307619094849,True,8.14,2025-03-01 04:00:00+00:00,2025-02-24 20:00:00+00:00,15.219930465698242,tp,243.5361984303995,2
OP,2025-02-24 12:00:00+00:00,1.0653016567230225,-1.0,0.9080421738624573,1.0527913272380829,2500.0,2.0,0.8693941831588745,0.8693941831588745,True,8.14,2025-03-01 16:00:00+00:00,2025-02-25 16:00:00+00:00,1.0527913272380829,sl,26.108654907715614,2
AVAX,2025-02-24 20:00:00+00:00,21.874223709106445,-1.0,18.26229663848877,22.318200181552342,2621.7680992152,2.0,0.8684930801391602,0.8684930801391602,False,8.14,2025-03-02 00:00:00+00:00,2025-02-27 00:00:00+00:00,22.318200181552342,sl,-56.6217687640932,2
