asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold,strategy_version,confidence_thresh,tp_atr_mult,sl_atr_mult,rr_ratio_implied
AVAX,2025-07-03 04:00:00+00:00,19.10546875,-1.0,17.17101786974972,19.020072555541994,4304.513351040394,3.0,0.9270660281181335,0.9270660281181335,True,8.13,2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,18.130334854125977,time,215.3957687392259,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-07-03 04:00:00+00:00,7.70480489730835,-1.0,6.49677725582711,7.853324083758083,2869.6755673602624,2.0,0.8506821990013123,0.8506821990013123,False,8.13,2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,7.6047682762146,time,34.38923639993674,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-03 04:00:00+00:00,0.6087647080421448,-1.0,0.5414134811031588,0.617045105847533,1434.8377836801312,1.0,0.829235851764679,0.829235851764679,False,8.13,2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,0.5845826864242554,time,55.56136755599498,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-07-09 04:00:00+00:00,14.151042938232422,-1.0,12.913785850736028,14.303155696048803,3022.3487537078413,2.0,0.8875110745429993,0.8875110745429993,False,8.13,2025-07-14 08:00:00+00:00,2025-07-09 16:00:00+00:00,14.008057594299316,mss_invalidation,26.609443176299187,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-07-09 08:00:00+00:00,4.208222389221191,-1.0,3.914931629198423,4.244280591513975,7555.8718842696035,5.0,0.9888741970062256,0.9888741970062256,False,8.13,2025-07-14 12:00:00+00:00,2025-07-09 16:00:00+00:00,4.201822757720947,mss_invalidation,1.6679179638527744,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-07-09 12:00:00+00:00,8.141897201538086,-1.0,7.221803759304763,8.255016740202509,3022.3487537078413,2.0,0.895167350769043,0.895167350769043,False,8.13,2025-07-14 16:00:00+00:00,2025-07-09 16:00:00+00:00,8.143350601196289,mss_invalidation,-4.4685689910931785,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-07-09 16:00:00+00:00,5.114013671875,-1.0,4.759591783796038,5.208526175362723,5689.224655841946,5.0,0.9745133519172668,0.9745133519172668,False,3.75,2025-07-14 20:00:00+00:00,2025-07-09 20:00:00+00:00,5.1183295249938965,mss_invalidation,-12.19728112815068,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-07-09 20:00:00+00:00,3.080136775970459,-1.0,2.8042709490140667,3.1140526954262495,3028.154509218296,2.0,0.8772751092910767,0.8772751092910767,False,8.13,2025-07-15 00:00:00+00:00,2025-07-10 04:00:00+00:00,3.102854013442993,mss_invalidation,-26.270448380090556,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-07-09 16:00:00+00:00,14.299959182739258,-1.0,12.937908217859835,14.467414540763123,3034.253149782371,2.0,0.8777359127998352,0.8777359127998352,False,8.13,2025-07-14 20:00:00+00:00,2025-07-10 16:00:00+00:00,14.327874183654785,mss_invalidation,-9.867705403944246,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
NEAR,2025-07-10 04:00:00+00:00,2.37749981880188,-1.0,2.1291162292716312,2.408036974888196,7537.548212570627,5.0,0.9734696745872498,0.9734696745872498,False,8.13,2025-07-15 08:00:00+00:00,2025-07-10 16:00:00+00:00,2.3491828441619873,mss_invalidation,79.97640408472257,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-10 16:00:00+00:00,0.6521490216255188,-1.0,0.5849781296785083,0.6604072484098336,3050.0736343686394,2.0,0.8585207462310791,0.8585207462310791,False,8.13,2025-07-15 20:00:00+00:00,2025-07-10 20:00:00+00:00,0.652381181716919,mss_invalidation,-5.050898739406152,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-07-10 20:00:00+00:00,0.29384326934814453,-1.0,0.28671107321685574,0.2947201267400169,7618.870462497342,5.0,0.9787511825561523,0.9787511825561523,False,8.13,2025-07-16 00:00:00+00:00,2025-07-11 00:00:00+00:00,0.2947201267400169,sl,-32.63999495754238,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-07-10 20:00:00+00:00,5.412298679351807,-1.0,4.939763648169381,5.538308021000454,2285.661138749202,2.0,0.8699235320091248,0.8699235320091248,False,3.75,2025-07-16 00:00:00+00:00,2025-07-11 16:00:00+00:00,5.538308021000454,sl,-56.186208177559536,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-11 12:00:00+00:00,0.7394118309020996,-1.0,0.6290458334626484,0.7529806165727007,3031.228187520165,2.0,0.9097526669502258,0.9097526669502258,False,8.13,2025-07-16 16:00:00+00:00,2025-07-14 00:00:00+00:00,0.7529806165727007,sl,-59.56600575437422,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-07-14 00:00:00+00:00,16.145299911499023,-1.0,14.176730033883686,16.387322847608655,4460.028120831297,3.0,0.9419211149215698,0.9419211149215698,False,8.13,2025-07-19 04:00:00+00:00,2025-07-16 08:00:00+00:00,16.387322847608655,sl,-72.65520903774294,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-07-12 00:00:00+00:00,0.3065650761127472,-1.0,0.29321504341080323,0.3060929521918297,3003.1350834313853,2.0,0.9073772430419922,0.9073772430419922,True,8.13,2025-07-17 04:00:00+00:00,2025-07-16 20:00:00+00:00,0.3051997423171997,mss_invalidation,9.470839349220823,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-07-16 20:00:00+00:00,0.30967283248901367,-1.0,0.2968476819355097,0.31124960181191275,1470.8799478549686,1.0,0.8273956775665283,0.8273956775665283,False,8.13,2025-07-22 00:00:00+00:00,2025-07-17 04:00:00+00:00,0.31124960181191275,sl,-9.401462129110069,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-07-14 00:00:00+00:00,5.613668918609619,-1.0,5.025014162063599,5.770643520355224,5575.035151039121,5.0,0.9854302406311035,0.9854302406311035,False,3.75,2025-07-19 04:00:00+00:00,2025-07-18 00:00:00+00:00,5.761734485626221,mss_invalidation,-154.29411234363064,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-07-18 00:00:00+00:00,5.410558700561523,-1.0,4.581651157073262,5.512467522656001,4289.868162710351,3.0,0.9390814304351807,0.9390814304351807,False,8.13,2025-07-23 04:00:00+00:00,2025-07-18 04:00:00+00:00,5.416553497314453,mss_invalidation,-10.329921435309561,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-07-18 00:00:00+00:00,10.044642448425293,-1.0,7.860912271464138,10.31311795194136,1429.9560542367835,1.0,0.849531352519989,0.849531352519989,False,8.13,2025-07-23 04:00:00+00:00,2025-07-18 04:00:00+00:00,10.040351867675781,mss_invalidation,-1.2481354723890414,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-21 08:00:00+00:00,0.909419059753418,-1.0,0.7968139662737415,0.9232631278023836,4281.184620029577,3.0,0.9586922526359558,0.9586922526359558,False,8.13,2025-07-26 12:00:00+00:00,2025-07-21 12:00:00+00:00,0.9094976186752319,mss_invalidation,-5.9353642847678225,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-07-18 04:00:00+00:00,6.046638488769531,-1.0,5.266266175678798,6.254737772260394,3210.8884650221826,3.0,0.9392370581626892,0.9392370581626892,False,3.75,2025-07-23 08:00:00+00:00,2025-07-23 08:00:00+00:00,5.969082355499268,time,37.97300142218161,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-21 12:00:00+00:00,0.9144702553749084,-1.0,0.7958539873097972,0.9082393556833267,2851.155397877334,2.0,0.8705295324325562,0.8705295324325562,True,8.13,2025-07-26 16:00:00+00:00,2025-07-23 20:00:00+00:00,0.7958539873097972,tp,366.9732440094676,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-07-21 08:00:00+00:00,20.1029052734375,-1.0,17.329050827608473,19.969286346435545,2854.123080019718,2.0,0.8580549955368042,0.8580549955368042,True,8.13,2025-07-26 12:00:00+00:00,2025-07-24 04:00:00+00:00,17.329050827608473,tp,390.9656699683398,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-07-24 04:00:00+00:00,0.787125825881958,-1.0,0.6307844500225781,0.8063469870158174,4873.667033365993,3.0,0.9376989603042603,0.9376989603042603,False,8.13,2025-07-29 08:00:00+00:00,2025-07-24 08:00:00+00:00,0.8063469870158174,sl,-125.34792032249756,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-07-23 12:00:00+00:00,5.103012561798096,-1.0,4.205083893765733,5.213407084809621,2870.1418985884247,2.0,0.8938170671463013,0.8938170671463013,False,8.13,2025-07-28 16:00:00+00:00,2025-07-28 16:00:00+00:00,4.699621677398682,time,224.01330485025514,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-07-28 08:00:00+00:00,0.32550472021102905,-1.0,0.31320861451618426,0.3270164468897821,7966.093488540199,5.0,0.9854920506477356,0.9854920506477356,False,8.13,2025-08-02 12:00:00+00:00,2025-07-29 00:00:00+00:00,0.3270164468897821,sl,-47.3524850388812,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-07-29 04:00:00+00:00,0.3289673626422882,-1.0,0.3132285114054194,0.3309023526218941,8186.919513304416,5.0,0.9872980117797852,0.9872980117797852,False,8.13,2025-08-03 08:00:00+00:00,2025-07-29 08:00:00+00:00,0.3289640545845032,mss_invalidation,-10.56066865070628,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-07-27 20:00:00+00:00,10.986454963684082,-1.0,9.86190019780753,10.919499731063842,4779.656093124119,3.0,0.9207647442817688,0.9207647442817688,True,8.13,2025-08-02 00:00:00+00:00,2025-07-30 08:00:00+00:00,9.86190019780753,tp,484.45777823311965,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-07-30 08:00:00+00:00,4.415195941925049,-1.0,3.7696698557648647,4.494559199731828,3511.7163601129732,2.0,0.8688575625419617,0.8688575625419617,False,8.13,2025-08-04 12:00:00+00:00,2025-07-31 00:00:00+00:00,4.494559199731828,sl,-67.68842092899244,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-08-02 16:00:00+00:00,8.776324272155762,-1.0,7.414523217242069,8.943748905365457,8694.680374121192,5.0,0.9893536567687988,0.9893536567687988,False,8.13,2025-08-07 20:00:00+00:00,2025-08-03 00:00:00+00:00,8.943748905365457,sl,-177.17020919267875,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-07-31 20:00:00+00:00,4.213536262512207,-1.0,3.6474353749803496,4.283134705774326,1738.9360748242384,1.0,0.8048261404037476,0.8048261404037476,False,8.13,2025-08-06 00:00:00+00:00,2025-08-04 00:00:00+00:00,4.283134705774326,sl,-30.984053981908534,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-01 20:00:00+00:00,16.102359771728516,-1.0,13.529056108695348,16.41873081606421,3477.872149648477,2.0,0.8851456642150879,0.8851456642150879,False,8.13,2025-08-07 00:00:00+00:00,2025-08-04 00:00:00+00:00,16.41873081606421,sl,-72.8527118914454,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-07 08:00:00+00:00,17.353954315185547,-1.0,15.3876611330756,17.59569734630572,5006.052993173191,3.0,0.9593790769577026,0.9593790769577026,False,8.13,2025-08-12 12:00:00+00:00,2025-08-07 12:00:00+00:00,17.354515075683594,mss_invalidation,-6.669630108120195,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-07 12:00:00+00:00,17.80943489074707,-1.0,15.737404644961462,18.06417761006596,3334.0338470614,2.0,0.8781672120094299,0.8781672120094299,False,8.13,2025-08-12 16:00:00+00:00,2025-08-07 16:00:00+00:00,17.809036254882812,mss_invalidation,-4.259616958141041,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-08-07 08:00:00+00:00,4.412062168121338,-1.0,3.9772604794152957,4.465518223973181,5006.052993173191,3.0,0.9351112246513367,0.9351112246513367,False,8.13,2025-08-12 12:00:00+00:00,2025-08-07 20:00:00+00:00,4.3860182762146,mss_invalidation,23.042282050904973,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-08-07 20:00:00+00:00,10.426164627075195,-1.0,9.246485852626096,10.571198503649715,5015.137769411673,3.0,0.9368149042129517,0.9368149042129517,False,8.13,2025-08-13 00:00:00+00:00,2025-08-08 00:00:00+00:00,10.427474975585938,mss_invalidation,-7.149975910459145,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-08-07 20:00:00+00:00,0.7863098382949829,-1.0,0.7098372414295921,0.7957116495467684,5015.137769411673,3.0,0.9363505244255066,0.9363505244255066,False,8.13,2025-08-13 00:00:00+00:00,2025-08-08 00:00:00+00:00,0.7870733737945557,mss_invalidation,-11.389560584227743,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-08-07 20:00:00+00:00,4.466306209564209,-1.0,4.080279205246409,4.513765733386535,5015.137769411673,3.0,0.9327472448348999,0.9327472448348999,False,8.13,2025-08-13 00:00:00+00:00,2025-08-08 00:00:00+00:00,4.467065811157227,mss_invalidation,-7.372622552856045,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-08-08 00:00:00+00:00,4.498985290527344,-1.0,4.095248864440043,4.548622073232981,8326.172750210026,5.0,0.9764007329940796,0.9764007329940796,False,8.13,2025-08-13 04:00:00+00:00,2025-08-08 08:00:00+00:00,4.548622073232981,sl,-102.68572246567307,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-08 04:00:00+00:00,19.34326934814453,-1.0,16.932899516902367,19.63960873152165,3330.4691000840103,2.0,0.88199782371521,0.88199782371521,False,8.13,2025-08-13 08:00:00+00:00,2025-08-08 16:00:00+00:00,19.63960873152165,sl,-55.352482009166074,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-08-08 00:00:00+00:00,0.7944414615631104,-1.0,0.7156771883472913,0.8041250196023737,4995.703650126015,3.0,0.9326663017272949,0.9326663017272949,False,8.13,2025-08-13 04:00:00+00:00,2025-08-09 04:00:00+00:00,0.8041250196023737,sl,-67.38774494443622,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-08-08 16:00:00+00:00,0.7582756876945496,-1.0,0.6707084734650253,0.7690415104046091,8128.624994616476,5.0,0.9830189347267151,0.9830189347267151,False,8.13,2025-08-13 20:00:00+00:00,2025-08-09 04:00:00+00:00,0.7685127258300781,mss_invalidation,-120.30704117232949,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-08-09 04:00:00+00:00,0.7895965576171875,-1.0,0.6932393694004817,0.8014430507859874,7894.00651197052,5.0,0.9918743968009949,0.9918743968009949,False,8.13,2025-08-14 08:00:00+00:00,2025-08-09 16:00:00+00:00,0.7925805449485779,mss_invalidation,-40.09467822292534,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-09 20:00:00+00:00,21.934938430786133,-1.0,18.554905358432386,22.350491639041895,1568.7776328383725,1.0,0.8040637373924255,0.8040637373924255,False,8.13,2025-08-15 00:00:00+00:00,2025-08-10 12:00:00+00:00,22.350491639041895,sl,-31.75960277200439,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-08-11 12:00:00+00:00,0.34418851137161255,-1.0,0.33108180688708555,0.3457998959295786,7804.188660726857,5.0,0.978667140007019,0.978667140007019,False,8.13,2025-08-16 16:00:00+00:00,2025-08-12 00:00:00+00:00,0.3457998959295786,sl,-46.682251921185646,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-08-12 16:00:00+00:00,0.846822202205658,-1.0,0.7303504543869416,0.8611416504007371,4647.501507495224,3.0,0.9511544704437256,0.9511544704437256,False,8.13,2025-08-17 20:00:00+00:00,2025-08-13 08:00:00+00:00,0.8568766713142395,mss_invalidation,-61.222355653751045,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-08-09 16:00:00+00:00,0.805595874786377,-1.0,0.7108466224173637,0.8172446826408989,3137.555265676745,2.0,0.9026814699172974,0.9026814699172974,False,8.13,2025-08-14 20:00:00+00:00,2025-08-13 12:00:00+00:00,0.8148686289787292,mss_invalidation,-40.19342924857181,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-08-13 16:00:00+00:00,5.951602935791016,-1.0,5.3878392321722846,6.101939923422677,1142.8599172046206,1.0,0.7873570322990417,0.7873570322990417,False,3.75,2025-08-18 20:00:00+00:00,2025-08-13 20:00:00+00:00,5.95393180847168,mss_invalidation,-1.932920984998074,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-08-14 00:00:00+00:00,0.36441677808761597,-1.0,0.3484503530793812,0.36637974679073776,4569.989978079733,3.0,0.9513878226280212,0.9513878226280212,False,8.13,2025-08-19 04:00:00+00:00,2025-08-14 04:00:00+00:00,0.36443352699279785,mss_invalidation,-6.151027599234077,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-08-13 20:00:00+00:00,6.017009735107422,-1.0,5.451839940888541,5.978315854072571,2284.9949890398666,2.0,0.8568683862686157,0.8568683862686157,True,3.75,2025-08-19 00:00:00+00:00,2025-08-14 20:00:00+00:00,5.451839940888541,tp,212.341572791273,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-08-14 04:00:00+00:00,0.3666776120662689,-1.0,0.3506293081443414,0.3656124874949455,3043.584471586872,2.0,0.8735435605049133,0.8735435605049133,True,8.13,2025-08-19 08:00:00+00:00,2025-08-15 12:00:00+00:00,0.3506293081443414,tp,130.16435352288698,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
OP,2025-08-15 12:00:00+00:00,0.7189124822616577,-1.0,0.5500940763051612,0.7396676135595279,3214.837434743952,2.0,0.8723222017288208,0.8723222017288208,False,8.13,2025-08-20 16:00:00+00:00,2025-08-16 20:00:00+00:00,0.7396676135595279,sl,-96.99221750666938,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-13 00:00:00+00:00,24.48801040649414,-1.0,19.82839430031008,25.060880073954706,1549.167169165075,1.0,0.8073155283927917,0.8073155283927917,False,8.13,2025-08-18 04:00:00+00:00,2025-08-17 12:00:00+00:00,24.673383712768555,mss_invalidation,-13.741053798252047,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-08-17 12:00:00+00:00,26.191146850585938,-1.0,21.956890080157528,26.711721338428124,1579.7353995457456,1.0,0.8202235102653503,0.8202235102653503,False,8.13,2025-08-22 16:00:00+00:00,2025-08-18 16:00:00+00:00,25.505163192749023,time,39.795797866597056,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
NEAR,2025-08-18 00:00:00+00:00,2.583569049835205,-1.0,2.2584617255357196,2.6235388929545267,1579.7353995457456,1.0,0.799953281879425,0.799953281879425,False,8.13,2025-08-23 04:00:00+00:00,2025-08-18 16:00:00+00:00,2.5853846073150635,time,-2.6898665264940727,3,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-09-10 04:00:00+00:00,26.94230079650879,-1.0,24.135332494340386,27.287399397164208,3750.0,3.0,0.9394562840461731,0.9394562840461731,False,8.13,2025-09-15 08:00:00+00:00,2025-09-10 12:00:00+00:00,26.890146255493164,mss_invalidation,2.384199215604376,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-09-11 00:00:00+00:00,0.3426874279975891,-1.0,0.3297965950341657,0.34427227254803294,6252.980249019505,5.0,0.9836306571960449,0.9836306571960449,False,8.13,2025-09-16 04:00:00+00:00,2025-09-11 04:00:00+00:00,0.3427298069000244,mss_invalidation,-8.902157549933868,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-09-11 04:00:00+00:00,0.3451138436794281,-1.0,0.33170226671902164,0.3467627103367549,6241.852552082088,5.0,0.9878134727478027,0.9878134727478027,False,8.13,2025-09-16 08:00:00+00:00,2025-09-11 08:00:00+00:00,0.34511303901672363,mss_invalidation,-8.099854899907244,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
TRX,2025-09-11 08:00:00+00:00,0.346940815448761,-1.0,0.33296689194794143,0.34865881897665024,3739.0366400743223,3.0,0.9351414442062378,0.9351414442062378,False,8.13,2025-09-16 12:00:00+00:00,2025-09-12 00:00:00+00:00,0.34865881897665024,sl,-23.3759463418419,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ATOM,2025-09-10 12:00:00+00:00,4.691584587097168,-1.0,4.295350764674381,4.740298973200074,3751.7881494117028,3.0,0.9489601254463196,0.9489601254463196,False,8.13,2025-09-15 16:00:00+00:00,2025-09-12 16:00:00+00:00,4.740298973200074,sl,-43.833471093095156,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
FIL,2025-09-13 00:00:00+00:00,2.5886390209198,-1.0,2.3826318705388756,2.613966267852566,3688.62957699812,3.0,0.952394962310791,0.952394962310791,False,8.13,2025-09-18 04:00:00+00:00,2025-09-13 08:00:00+00:00,2.5685763359069824,mss_invalidation,23.792704676387622,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-09-13 00:00:00+00:00,10.267369270324707,-1.0,9.422229956680342,10.219293308258056,3688.62957699812,3.0,0.9597970247268677,0.9597970247268677,True,8.13,2025-09-18 04:00:00+00:00,2025-09-14 12:00:00+00:00,9.422229956680342,tp,299.9340206770048,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-09-13 08:00:00+00:00,5.132783889770508,-1.0,4.81727717603956,5.114934253692627,4633.092631881764,5.0,0.9702839255332947,0.9702839255332947,True,3.75,2025-09-18 12:00:00+00:00,2025-09-15 00:00:00+00:00,4.81727717603956,tp,280.15813608307633,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-09-13 08:00:00+00:00,3.817613124847412,-1.0,3.527251439293243,3.8003190398216247,2470.9827370036073,2.0,0.8527708649635315,0.8527708649635315,True,8.13,2025-09-18 12:00:00+00:00,2025-09-15 08:00:00+00:00,3.527251439293243,tp,185.46810093331965,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
FIL,2025-09-15 12:00:00+00:00,2.3907246589660645,-1.0,2.1085762094239233,2.4254129862403233,2853.7628658503077,2.0,0.902175784111023,0.902175784111023,False,8.13,2025-09-20 16:00:00+00:00,2025-09-16 08:00:00+00:00,2.4254129862403233,sl,-45.11669274825194,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-09-12 16:00:00+00:00,25.151657104492188,-1.0,22.90406275014136,25.025129508972167,1229.5431923327067,1.0,0.8166463971138,0.8166463971138,True,8.13,2025-09-17 20:00:00+00:00,2025-09-17 12:00:00+00:00,22.90406275014136,tp,108.64450311946716,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-09-15 04:00:00+00:00,9.278258323669434,-1.0,8.179105569812476,9.413392046757634,2761.0288153836477,2.0,0.859341025352478,0.859341025352478,False,8.13,2025-09-20 08:00:00+00:00,2025-09-17 20:00:00+00:00,9.413392046757634,sl,-43.802499279903415,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-09-15 04:00:00+00:00,4.773828983306885,-1.0,4.41614966733115,4.8692101342337475,2070.7716115377357,2.0,0.8582786917686462,0.8582786917686462,False,3.75,2025-09-20 08:00:00+00:00,2025-09-18 00:00:00+00:00,4.8692101342337475,sl,-44.06604064552822,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
NEAR,2025-09-18 04:00:00+00:00,2.917675018310547,-1.0,2.5877613477480184,2.9582357706212403,4262.388751609799,3.0,0.9501572847366333,0.9501572847366333,False,8.13,2025-09-23 08:00:00+00:00,2025-09-18 12:00:00+00:00,2.913360834121704,mss_invalidation,0.7614231922282235,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-09-18 00:00:00+00:00,32.90229034423828,-1.0,28.384038403573655,33.4577802017217,4262.388751609799,3.0,0.921218991279602,0.921218991279602,False,8.13,2025-09-23 04:00:00+00:00,2025-09-18 16:00:00+00:00,33.1673469543457,mss_invalidation,-39.87835976399109,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-09-18 16:00:00+00:00,34.74375915527344,-1.0,30.24264333662989,35.297142237370196,2822.0340327873178,2.0,0.8904719352722168,0.8904719352722168,False,8.13,2025-09-23 20:00:00+00:00,2025-09-18 20:00:00+00:00,34.74721908569336,mss_invalidation,-3.9496743220820756,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
SUI,2025-09-18 12:00:00+00:00,3.9641783237457275,-1.0,3.5544788336884463,3.942481553554535,1420.9866063346567,1.0,0.8396495580673218,0.8396495580673218,True,8.13,2025-09-23 16:00:00+00:00,2025-09-22 00:00:00+00:00,3.5544788336884463,tp,145.43857430348828,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
AVAX,2025-09-18 20:00:00+00:00,35.277992248535156,-1.0,30.825173495469564,35.08248996734619,4230.088793439415,3.0,0.9576353430747986,0.9576353430747986,True,8.13,2025-09-24 00:00:00+00:00,2025-09-22 04:00:00+00:00,30.825173495469564,tp,529.6953844551622,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ICP,2025-09-22 00:00:00+00:00,4.5598859786987305,-1.0,4.270216907773699,4.532429790496826,5423.959655208788,5.0,0.9899715185165405,0.9899715185165405,True,3.75,2025-09-27 04:00:00+00:00,2025-09-22 16:00:00+00:00,4.270216907773699,tp,339.135830084873,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
LINK,2025-09-22 04:00:00+00:00,21.32954978942871,-1.0,19.169767352815516,21.59508107313419,7894.065437514005,5.0,0.9980618357658386,0.9980618357658386,False,8.13,2025-09-27 08:00:00+00:00,2025-09-22 20:00:00+00:00,21.59508107313419,sl,-108.53540147167573,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
APT,2025-09-22 16:00:00+00:00,4.204229831695557,-1.0,3.6999290066949286,4.266230356917964,4990.791135072058,3.0,0.9344601035118103,0.9344601035118103,False,8.13,2025-09-27 20:00:00+00:00,2025-09-22 20:00:00+00:00,4.266230356917964,sl,-80.088113161023,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
UNI,2025-09-24 00:00:00+00:00,7.944781303405762,-1.0,6.794865587760272,8.086156004372057,8082.205831829223,5.0,0.9892204403877258,0.9892204403877258,False,8.13,2025-09-29 04:00:00+00:00,2025-09-24 04:00:00+00:00,8.086156004372057,sl,-154.32699163351387,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
ADA,2025-09-24 00:00:00+00:00,0.8012014031410217,-1.0,0.7053744877210929,0.8129827026986248,8082.205831829223,5.0,0.9817199110984802,0.9817199110984802,False,8.13,2025-09-29 04:00:00+00:00,2025-09-24 04:00:00+00:00,0.8129827026986248,sl,-129.35200142374478,4,v5.1_hunter,0.7861,5.7684,0.7092,8.13
